Date,Revenue,COGS
7/25/2018,7944998.65,6241710.94
7/26/2018,6463508.32,5212368.25
7/27/2018,5162979.4,4110689.88
7/28/2018,6313222.5,5068784.77
7/29/2018,6597216.94,5284529.74
7/30/2018,7314460.76,5725898.93
7/31/2018,12496367.04,9909115.53
8/1/2018,13786351.91,10884999.4
8/2/2018,10106943.25,7999614.76
8/3/2018,9026931.62,7058116.81
8/4/2018,6859151.1,5490125.8
8/5/2018,3117800.12,2491453.39
8/6/2018,3924563.55,3048117.59
8/7/2018,4212970.63,3334965.62
8/8/2018,4647118.76,3610702.93
8/9/2018,4946125.63,3977801.47
8/10/2018,3705554.89,2859379.41
8/11/2018,4591065.72,3598807.89
8/12/2018,4030885.81,3179458.32
8/13/2018,4244815.28,3284829.91
8/14/2018,6041631.13,4766947.5
8/15/2018,6058071.07,4807626.36
8/16/2018,5333680.81,4015767.27
8/17/2018,4314679.61,3455461.38
8/18/2018,4960825.43,3902500.12
8/19/2018,4978431.53,3847035.88
8/20/2018,4896843.63,3837284.3
8/21/2018,5971341.33,4692653.97
8/22/2018,7086185.79,5662221.43
8/23/2018,5392520.44,4260217.92
8/24/2018,3329330.38,2630754.1
8/25/2018,4716376.41,3836954.01
8/26/2018,4717920.92,3744613.34
8/27/2018,6151109.31,4800826.49
8/28/2018,12207075.48,9954369.46
8/29/2018,10330752.34,8329694.93
8/30/2018,10819458.93,8497693.47
8/31/2018,9769233.6,7975907.3
9/1/2018,8834290.53,7236711.56
9/2/2018,2926208.13,2475973.31
9/3/2018,3730127.97,3250956.11
9/4/2018,2895558.56,2566039.59
9/5/2018,2683914.3,2352008.69
9/6/2018,2220736.04,1976596.92
9/7/2018,2737800.42,2305499.6
9/8/2018,3138040.11,2844198.87
9/9/2018,4428844.18,3809539.78
9/10/2018,3518686.76,3115017.21
9/11/2018,2737148.82,2457613.39
9/12/2018,3907657.89,3473624.08
9/13/2018,3198359.98,2826009.39
9/14/2018,3759913.17,3409768.94
9/15/2018,3182906.62,2708850.83
9/16/2018,4513878.02,4134396.21
9/17/2018,3684035.33,3185261.69
9/18/2018,3511249.8,3093197.05
9/19/2018,3203671.41,2850137.86
9/20/2018,2967505.47,2634513.81
9/21/2018,3391440.87,3055926.25
9/22/2018,3067943.56,2653342.07
9/23/2018,4892505.92,4455722.87
9/24/2018,4916532.68,4394814.48
9/25/2018,3834324.5,3363603.04
9/26/2018,4727732.71,4050861.46
9/27/2018,5609192.49,4998150.71
9/28/2018,5221949.72,4643296.21
9/29/2018,5089871.44,4351327.13
9/30/2018,5437181.81,4591821.05
10/1/2018,4742181.64,4115311.14
10/2/2018,1807247.84,1354070.12
10/3/2018,1798411.4,1414782.3
10/4/2018,2726313.6,2140614.37
10/5/2018,2484898.47,1911895.45
10/6/2018,2157385.6,1668290.7
10/7/2018,2767415.65,2075893.96
10/8/2018,3075660.75,2408923.48
10/9/2018,2768213.46,2199027.83
10/10/2018,1759060.3,1352309.05
10/11/2018,2288675.28,1804152.97
10/12/2018,3801607.19,3093283.75
10/13/2018,3486645.25,2756384.22
10/14/2018,3516624.21,2744217.98
10/15/2018,3593428.63,2809961.8
10/16/2018,4126610.48,3221862.51
10/17/2018,2193280.79,1721100.93
10/18/2018,2364712.74,1825738.91
10/19/2018,2753648.17,2191447.61
10/20/2018,3067392.26,2428564
10/21/2018,2965006.46,2322786.28
10/22/2018,3760345.32,3093167.35
10/23/2018,3210408.93,2590626.71
10/24/2018,2388950.39,1810211.59
10/25/2018,2281239.32,1789602.98
10/26/2018,2925667.62,2326884.75
10/27/2018,3517566.83,2788248.35
10/28/2018,5148086.02,4236118.44
10/29/2018,6121160.36,4854267.79
10/30/2018,5647021.76,4534254.48
10/31/2018,5340696.76,4313400.22
11/1/2018,4100504.23,3207191.36
11/2/2018,1332091.2,973346.43
11/3/2018,1775113.55,1429465.35
11/4/2018,2595301.17,2110463.11
11/5/2018,2667990.75,2059523.3
11/6/2018,2019349.93,1662050.67
11/7/2018,2141247.67,1769789.01
11/8/2018,1913450.02,1511722.76
11/9/2018,2619129.29,2039164.75
11/10/2018,2402388.27,1910373.68
11/11/2018,3568388.14,2844379.91
11/12/2018,2517159.72,2054634.4
11/13/2018,1925203.6,1550255.36
11/14/2018,1687382.45,1226935.5
11/15/2018,2055680.2,1571568
11/16/2018,2040967.69,1635316.04
11/17/2018,2025956.74,1601361.16
11/18/2018,3630560.3,3005034.69
11/19/2018,2171786.9,1822847.47
11/20/2018,2495899.61,2196442.6
11/21/2018,1870994.01,1826252.29
11/22/2018,1690197.81,1647708.27
11/23/2018,1647035.11,1656826.5
11/24/2018,1991985.26,1889498.02
11/25/2018,2085511.05,2029509.86
11/26/2018,2543960.96,2433523.18
11/27/2018,2369522.33,2218838.51
11/28/2018,1733474.59,1753556.92
11/29/2018,2226459.09,2127649.92
11/30/2018,2058963.14,2054767.53
12/1/2018,1216044.13,1211686.23
12/2/2018,977052.29,950959.05
12/3/2018,1855981.25,1750191.91
12/4/2018,1606060.57,1508604.3
12/5/2018,1085024.44,1036671.25
12/6/2018,942014.91,946159.68
12/7/2018,1200649.15,1205634.51
12/8/2018,1453175.2,1434521
12/9/2018,1834112.01,1791856.09
12/10/2018,1719022.37,1695031.78
12/11/2018,1670763.83,1670771.64
12/12/2018,1416824.27,1409602.12
12/13/2018,1605917.55,1631146.11
12/14/2018,1986080.6,1901692.62
12/15/2018,1761139.67,1649696.47
12/16/2018,1956185.08,1973002.66
12/17/2018,1975625.37,2012021.47
12/18/2018,1917848.83,1813056.96
12/19/2018,1548668.19,1537872.76
12/20/2018,2111859.13,1955020.76
12/21/2018,1795780.71,1747996.02
12/22/2018,1497206.71,1451328.96
12/23/2018,1221387.72,1203158.82
12/24/2018,2110373.43,2051630.86
12/25/2018,1398293.31,1329598.03
12/26/2018,1989426.16,1906954.63
12/27/2018,2379859.2,2336594.02
12/28/2018,4637468.16,4553417.55
12/29/2018,4597405.16,4592577.25
12/30/2018,3975279.59,3817470.28
12/31/2018,3827364.78,3811034.54
1/1/2019,2430742.1,2422276.45
1/2/2019,857486.8,611460.51
1/3/2019,1095516.84,931676.57
1/4/2019,1356732.44,1032253.29
1/5/2019,1752585.71,1344358.95
1/6/2019,1660128.37,1324455.7
1/7/2019,1936096.71,1554210.1
1/8/2019,1715399.79,1347590.83
1/9/2019,1858318.85,1516237.67
1/10/2019,1259650.79,1032558.86
1/11/2019,2153841.45,1671962.72
1/12/2019,2073990.81,1674370.35
1/13/2019,3354624.45,2671314.89
1/14/2019,2361690.18,1807957.6
1/15/2019,1504083.3,1181548.42
1/16/2019,1724908.79,1349961.65
1/17/2019,2280332.07,1816414.62
1/18/2019,1474326.17,1227149.16
1/19/2019,1754206.62,1335367.18
1/20/2019,3160071.59,2517012.51
1/21/2019,2299476.91,1856585.16
1/22/2019,2108562.98,1708188.75
1/23/2019,1826741.5,1369479.14
1/24/2019,2523490.79,2014906.08
1/25/2019,2014411.34,1674040.36
1/26/2019,2940618.52,2385985.7
1/27/2019,4391507.1,3459322.38
1/28/2019,4748349.69,3779471.66
1/29/2019,4822586.51,3839462.75
1/30/2019,3962494.16,3161585.88
1/31/2019,3557233.24,2914824.87
2/1/2019,2922884.32,2311260.65
2/2/2019,1988116.58,1648391.91
2/3/2019,2075616.33,1663159.13
2/4/2019,1690969.52,1412906.86
2/5/2019,1648913.11,1341931.74
2/6/2019,2019237.55,1620812
2/7/2019,1807804.86,1498934.77
2/8/2019,1887002.96,1514639.32
2/9/2019,2204244.85,1794590.32
2/10/2019,2992194.41,2405467.55
2/11/2019,3050258.51,2505704.13
2/12/2019,2270445.76,1865294.51
2/13/2019,2305149.57,1875958.77
2/14/2019,2959207.82,2441504.63
2/15/2019,2813189.48,2241015.21
2/16/2019,2890421,2337140.26
2/17/2019,3658575.54,2895275.54
2/18/2019,4680433.34,3760557.76
2/19/2019,1783513.49,1498699.8
2/20/2019,3142305.74,2556936.4
2/21/2019,3225995.91,2685076.1
2/22/2019,2981029.98,2400898.37
2/23/2019,3243671.03,2744035.42
2/24/2019,4659488.7,3774721.6
2/25/2019,6710330.49,5461991.46
2/26/2019,5143906.53,4181682.12
2/27/2019,4911504.39,3881267.76
2/28/2019,3391644.13,2722597.05
3/1/2019,2228532.66,1861831.11
3/2/2019,662215.74,563992.66
3/3/2019,925441.51,757846.4
3/4/2019,1915592.53,1559541.64
3/5/2019,2386338.6,1912200.04
3/6/2019,3341337.75,2745260.51
3/7/2019,2432557.33,1818192.91
3/8/2019,2666858.91,2181539.6
3/9/2019,3019892.33,2454977.33
3/10/2019,2681616.97,2134676.6
3/11/2019,2420084.85,1983304.37
3/12/2019,3925730.26,3314125.8
3/13/2019,5148543.25,4034220.49
3/14/2019,4367141.68,3458729.41
3/15/2019,3296671.21,2596766.78
3/16/2019,2593942.24,2020686.01
3/17/2019,3647905.41,2976722.37
3/18/2019,4462652.85,3659897.03
3/19/2019,4580736.76,3861332.4
3/20/2019,5766530.12,4960357.22
3/21/2019,4408617.11,3962414.33
3/22/2019,3610928.89,3304221.4
3/23/2019,3582976.25,3279702.06
3/24/2019,4240123.5,3766823
3/25/2019,4446564.37,4012232.01
3/26/2019,5345042.2,4766707.57
3/27/2019,6535411.89,5978075.49
3/28/2019,5315964.12,4667097.61
3/29/2019,4309156.23,3848197.98
3/30/2019,9442671.99,8583254.53
3/31/2019,7501232.88,6774268.33
4/1/2019,7842271.08,7122821.67
4/2/2019,6799630.38,6231069.37
4/3/2019,6787287.3,6224164.42
4/4/2019,2048272.63,1722283.77
4/5/2019,1919484.59,1795248.81
4/6/2019,2259659.48,2043470.72
4/7/2019,2241076.34,2042622.76
4/8/2019,3104721.28,2774939.49
4/9/2019,3989319.25,3630481.23
4/10/2019,3426420.13,3160123.01
4/11/2019,3579994.96,3276911.01
4/12/2019,3059845.93,2753429.2
4/13/2019,3248777,3006192.84
4/14/2019,4002434.76,3635296.53
4/15/2019,3468600.1,3009772.87
4/16/2019,5005921.07,4277532.29
4/17/2019,4866105.58,3844447.57
4/18/2019,3458407.78,2689432.07
4/19/2019,3282803.64,2507866.68
4/20/2019,3583833.11,2817340.98
4/21/2019,4280648.65,3400564.11
4/22/2019,5111723.35,4071500.83
4/23/2019,6076381.37,4899064.86
4/24/2019,6020945.99,4856675.57
4/25/2019,4244369.27,3305396.09
4/26/2019,3983588.88,3067018.69
4/27/2019,4765470.57,3742260.25
4/28/2019,5579108.13,4391470.92
4/29/2019,9634257.78,7639657.66
4/30/2019,8059929.99,6487250.52
5/1/2019,8442603.96,6897673.92
5/2/2019,7808399.68,6038961.99
5/3/2019,4022286.5,3234443.01
5/4/2019,2045383.76,1603260.81
5/5/2019,2460393.45,1889099.54
5/6/2019,3089088.99,2546015.45
5/7/2019,3216799.62,2460959.9
5/8/2019,3179618.97,2549583.11
5/9/2019,3478743.01,2820877.92
5/10/2019,3379956.2,2669556.82
5/11/2019,3223254.17,2537597.46
5/12/2019,3692378.28,2866716.95
5/13/2019,4792349.11,3788342.27
5/14/2019,4862166.63,3833993.27
5/15/2019,5013097.75,3959824.14
5/16/2019,4763396.54,3739102.59
5/17/2019,4890006.38,3947766.75
5/18/2019,4212074.41,3390993.32
5/19/2019,3110577.15,2404869.12
5/20/2019,4833855.83,3883813.76
5/21/2019,4376980.41,3545197.6
5/22/2019,5873623.7,4676076.56
5/23/2019,5059289.39,4065945.82
5/24/2019,4257574.66,3427856.53
5/25/2019,2703860.17,2041659.91
5/26/2019,3290638.14,2614660.18
5/27/2019,3692587.25,3103910.35
5/28/2019,4649913.83,3737938.55
5/29/2019,6694197.08,5100391.64
5/30/2019,10560540.55,8440357.87
5/31/2019,8767512.49,6975728.64
6/1/2019,8443797.15,6772402.64
6/2/2019,7455195.67,6102711.18
6/3/2019,6200836.36,4928192.22
6/4/2019,3657388.71,2889750.29
6/5/2019,3116184.22,2354873.53
6/6/2019,3413543.4,2707745.48
6/7/2019,2810118.57,2267280.87
6/8/2019,3253725.42,2576270
6/9/2019,4254903.93,3456557.9
6/10/2019,4783133.64,3750235.77
6/11/2019,4164146.71,3288307.35
6/12/2019,4780123.09,3862755.17
6/13/2019,3141446.63,2434324.12
6/14/2019,3321275.31,2699480.09
6/15/2019,4401658.94,3526274.43
6/16/2019,3952891.26,3206561.32
6/17/2019,4164327.54,3246799.45
6/18/2019,5036738.58,4114695.79
6/19/2019,5640058.49,4485935.07
6/20/2019,4189605.48,3314789.57
6/21/2019,3812450.83,3058079.55
6/22/2019,4550924.39,3531072.86
6/23/2019,3568419.01,3068943.59
6/24/2019,3996277.5,3433419.57
6/25/2019,5688790.13,5142260.13
6/26/2019,5662278.62,5280030.26
6/27/2019,3630711.11,3603596.44
6/28/2019,4670111.28,4617792.03
6/29/2019,7024746.69,6925205.4
6/30/2019,4945041.75,4627222.46
7/1/2019,4925285.45,4871863.28
7/2/2019,4873332.05,4786134.47
7/3/2019,4886424.07,4756249.61
7/4/2019,1489388.03,1415805.18
7/5/2019,1841931.9,1789551.81
7/6/2019,1673667.75,1672504.8
7/7/2019,2108446.49,2118852.35
7/8/2019,2671803.54,2584413.1
7/9/2019,2568480.24,2386535.86
7/10/2019,2970737.48,2920183.57
7/11/2019,3613434.66,3602172.41
7/12/2019,2385921.03,2226726.44
7/13/2019,2098969.4,1932133.96
7/14/2019,2644124.5,2456787.05
7/15/2019,2978181.99,2929468.55
7/16/2019,3187013.74,3153087.05
7/17/2019,3959202.82,3896487.16
7/18/2019,3615222.41,3550288.82
7/19/2019,2386618.42,2254762.11
7/20/2019,3483966.92,3119293.47
7/21/2019,2833440.98,2457034.76
7/22/2019,3439033.06,2731287.61
7/23/2019,3417186.56,2643724.49
7/24/2019,4684554.37,3722991.01
7/25/2019,4181297.47,3389253.8
7/26/2019,2974387.4,2282672.9
7/27/2019,2400455.83,1937294.99
7/28/2019,3130479.33,2444819.96
7/29/2019,3105749.62,2493332.47
7/30/2019,3330499.22,3199104.79
7/31/2019,5525632.29,6089074.09
8/1/2019,4455488.15,5321254.35
8/2/2019,3938923.04,4562144.93
8/3/2019,2470651.33,3392027.67
8/4/2019,2494912.22,3600849.09
8/5/2019,1043419.2,1459268.06
8/6/2019,1858125.18,2640605.83
8/7/2019,2612652.22,3641188.5
8/8/2019,2075506.82,2794288.53
8/9/2019,1373112.09,1937571.87
8/10/2019,1564845.37,2196994.14
8/11/2019,2346475.31,3292514.02
8/12/2019,1668045.94,2290560.15
8/13/2019,1490813.69,2171947.13
8/14/2019,3101196.53,4169515.66
8/15/2019,2478038.89,3512738.3
8/16/2019,1829640.99,2493094.05
8/17/2019,2003878.36,2733913.19
8/18/2019,1947390.84,2839386.72
8/19/2019,2333967.14,3290384.64
8/20/2019,2278154.51,3059344.57
8/21/2019,2902500.19,3975109.52
8/22/2019,3279690.88,4303594.26
8/23/2019,1923531.37,2481146.96
8/24/2019,1741999.11,2380723.06
8/25/2019,2343821.96,2973037.78
8/26/2019,1566162.85,2092259.75
8/27/2019,2452198.24,3395896.49
8/28/2019,5201709.9,7205663.14
8/29/2019,4504012.62,6055206.11
8/30/2019,5157053.02,6765323.43
8/31/2019,5057671.9,6368386.98
9/1/2019,4505538.06,5575548.49
9/2/2019,1524133.27,1524323.94
9/3/2019,1594821.11,1372800.55
9/4/2019,870213.71,795474.98
9/5/2019,1849227.68,1737296.3
9/6/2019,2055566.63,1816545.14
9/7/2019,2056135.02,1821442.12
9/8/2019,2799308.76,2590587.34
9/9/2019,3586421.12,3025750.34
9/10/2019,2327550.31,2102928.06
9/11/2019,2579418.47,2224939.94
9/12/2019,2239528.24,2055638.17
9/13/2019,2602979.12,2360984.02
9/14/2019,2471379.44,2104170.27
9/15/2019,2704686.82,2355376.75
9/16/2019,3377677.52,3056070.46
9/17/2019,2208634.91,1901278.99
9/18/2019,2218355.01,1872520.36
9/19/2019,2750834.47,2383301.79
9/20/2019,1849923.37,1616131.82
9/21/2019,3723308.64,3312576.87
9/22/2019,3164897.45,2715456.74
9/23/2019,3099449.09,2787237.94
9/24/2019,2947408.34,2515101
9/25/2019,2898334.29,2483117.25
9/26/2019,2908501.91,2610054.46
9/27/2019,3950186.78,3564014.93
9/28/2019,3814692.18,3453282.93
9/29/2019,4292493.62,3763429.08
9/30/2019,4319120.35,3566624.12
10/1/2019,3461580,2846842.32
10/2/2019,1385364.76,1073130.28
10/3/2019,1326788.68,1033086.86
10/4/2019,1866207.62,1478185.6
10/5/2019,1911023.55,1500730.35
10/6/2019,2387439.44,1819262.68
10/7/2019,1999285.69,1511800.84
10/8/2019,1470915.7,1203719.05
10/9/2019,1397689.65,1162543.67
10/10/2019,1458507.56,1177103.47
10/11/2019,2040409.76,1602691.87
10/12/2019,1557560.26,1243446.67
10/13/2019,2002257.12,1582043.04
10/14/2019,1775994.7,1462978.37
10/15/2019,2018887.59,1548517.17
10/16/2019,1464108.41,1141541.16
10/17/2019,1372058.65,1046890.17
10/18/2019,1653633.26,1278811.6
10/19/2019,2811323.63,2269521.38
10/20/2019,2844841.01,2392660.05
10/21/2019,2711153.32,2148763.37
10/22/2019,2214683.33,1838977.01
10/23/2019,1759141.45,1358481.77
10/24/2019,2022900.04,1666320.71
10/25/2019,3187144.16,2421364.94
10/26/2019,2566324.34,2091249.47
10/27/2019,2753908.73,2215124.51
10/28/2019,4549329.18,3685783.91
10/29/2019,4173624.95,3482498.58
10/30/2019,4011152.34,3303293.41
10/31/2019,3902622.14,3200919.46
11/1/2019,2457372.77,1859550.39
11/2/2019,1251673.78,1011108.33
11/3/2019,1429798.26,1038587.83
11/4/2019,1262571.36,995581.04
11/5/2019,1612667.27,1321321.71
11/6/2019,1293265.9,977612.75
11/7/2019,1946539.7,1520179.67
11/8/2019,1109713.24,903061.67
11/9/2019,2311380.72,1875909.56
11/10/2019,3011648.48,2352435.67
11/11/2019,2092297.23,1711092.76
11/12/2019,2105090.82,1720904.41
11/13/2019,2427345.64,1997625.77
11/14/2019,2269908.4,1766713.41
11/15/2019,2141001.63,1662947.41
11/16/2019,1941582.58,1536690.27
11/17/2019,2590750.35,2104287.3
11/18/2019,2099691.1,1835944.86
11/19/2019,1303736.25,1077699.56
11/20/2019,1211508.93,1056017.89
11/21/2019,1758120.57,1675422.59
11/22/2019,1717259.82,1683212.87
11/23/2019,1275541.97,1314745.82
11/24/2019,1513582.11,1601636.32
11/25/2019,1823713.36,1796200.75
11/26/2019,1658805.72,1632988.64
11/27/2019,1673862.79,1730384.96
11/28/2019,2283224.58,2385990.97
11/29/2019,1727675.92,1763358.52
11/30/2019,1706944.78,1590980.52
12/1/2019,1570052.1,1541270.84
12/2/2019,939051.09,913949.28
12/3/2019,1049432.49,1050128.15
12/4/2019,808148.29,776278.66
12/5/2019,584316.21,549261.88
12/6/2019,1028672.61,965955.9
12/7/2019,1004670.88,991134.01
12/8/2019,992442.58,1015934.13
12/9/2019,1419175.87,1414450.62
12/10/2019,902926.09,843652.61
12/11/2019,1013400.28,984737.87
12/12/2019,928048.97,925066.67
12/13/2019,1377941.74,1350365.69
12/14/2019,1133983.1,1100467.71
12/15/2019,1178357.1,1177403.13
12/16/2019,2441615.29,2435335.9
12/17/2019,1509802.09,1466889.03
12/18/2019,1081751.46,1118946.01
12/19/2019,1755344.65,1729566.17
12/20/2019,1591897.49,1519651.21
12/21/2019,1604411,1557139.8
12/22/2019,1998393.15,2053342.91
12/23/2019,1553261.7,1489890.38
12/24/2019,1516895.67,1497007.31
12/25/2019,1299670.93,1288364.93
12/26/2019,962186.25,831064.78
12/27/2019,2014300.3,2077708.75
12/28/2019,3502828.06,3565984.26
12/29/2019,3313547.73,3269447.73
12/30/2019,3576704.95,3493583.35
12/31/2019,2778326.07,2777906.18
1/1/2020,1871817.88,1823332.03
1/2/2020,306693.87,273455.38
1/3/2020,766406.86,609099.87
1/4/2020,888245.03,704147.35
1/5/2020,1285208.07,1020467.61
1/6/2020,970782.47,779316.08
1/7/2020,764267.46,602605.56
1/8/2020,1107287.26,894624.14
1/9/2020,1056334.6,871321.63
1/10/2020,1052535.45,809623.15
1/11/2020,1482481.4,1217653.88
1/12/2020,1377373.92,1076992.76
1/13/2020,1823598.04,1448101.5
1/14/2020,1243925.22,978766.56
1/15/2020,1380005.06,1018100.72
1/16/2020,1030944.9,795470.95
1/17/2020,1830660.94,1431085.31
1/18/2020,1766837.19,1324243.87
1/19/2020,1524971.65,1235381.65
1/20/2020,1754063.39,1357099.14
1/21/2020,1339757.99,1058996.46
1/22/2020,1519425.6,1259362.61
1/23/2020,1004242.27,765471.69
1/24/2020,1704378.2,1375285.81
1/25/2020,1822074.98,1406914.83
1/26/2020,2456410.62,1973809.59
1/27/2020,3063079.4,2398030.81
1/28/2020,2756106.46,2116903.62
1/29/2020,2649423.01,2056424.25
1/30/2020,2487204.75,2078176.85
1/31/2020,1641713.06,1229647.19
2/1/2020,1463943.76,1142123.1
2/2/2020,1093114.88,845764.23
2/3/2020,1316072.4,1043180.49
2/4/2020,1029616.88,806175.81
2/5/2020,1584431.42,1282491.8
2/6/2020,1426441.72,1176781.21
2/7/2020,1459386.86,1149577.39
2/8/2020,2184212.09,1826022.53
2/9/2020,2055783.58,1523755.95
2/10/2020,2291998.17,1847054.74
2/11/2020,1213349.37,971610.69
2/12/2020,1321005.73,1096334.73
2/13/2020,1581431.75,1352362.12
2/14/2020,2037539.68,1651978.34
2/15/2020,2021731.66,1579252.08
2/16/2020,2850540.94,2254151.72
2/17/2020,3027388.85,2358428.94
2/18/2020,1906269.53,1488503.07
2/19/2020,2587869.93,2040282.29
2/20/2020,2179252.94,1655887.69
2/21/2020,1875282.27,1484938.15
2/22/2020,2816611.42,2298912.93
2/23/2020,3660447.62,2943311.48
2/24/2020,4913668.98,3894010.08
2/25/2020,3883383.17,3094926.07
2/26/2020,3776016.2,3155920.72
2/27/2020,2799802.2,2267130.6
2/28/2020,1651589.28,1198881.14
2/29/2020,440505.08,389641.44
3/1/2020,574193.42,436323.03
3/2/2020,723891.53,597321.16
3/3/2020,943222.71,762767.07
3/4/2020,1909614.63,1505586.81
3/5/2020,2333220.72,1843371.65
3/6/2020,1511362.89,1171921.71
3/7/2020,1871812.61,1532326.46
3/8/2020,2407053.63,1849597.49
3/9/2020,2614688.4,2090705.98
3/10/2020,2160515.74,1668007.68
3/11/2020,3433278.78,2692451.6
3/12/2020,4588363.52,3791750.44
3/13/2020,3021810.51,2369481.88
3/14/2020,2973651.06,2401421.48
3/15/2020,3221293.98,2639677.91
3/16/2020,3825962.41,3158330.02
3/17/2020,3337087.52,2593918.94
3/18/2020,4361415.01,3636509.4
3/19/2020,4192556.63,3408251.62
3/20/2020,4714923.6,4026187.52
3/21/2020,3786624.27,3364585.08
3/22/2020,3660217.49,3308325.46
3/23/2020,4599846.79,4217636.5
3/24/2020,3777061.29,3491500.34
3/25/2020,5473119.8,4913905.47
3/26/2020,4976074.87,4486016.71
3/27/2020,5292649.55,4770553.08
3/28/2020,4107108.15,3626441.43
3/29/2020,4853424.1,4204693.19
3/30/2020,8661154.35,7724558.44
3/31/2020,7897174.25,7105527.86
4/1/2020,8755809.46,7957568.75
4/2/2020,7577709.18,6681340.51
4/3/2020,6784809.88,6004344.42
4/4/2020,2596249.84,2421613.19
4/5/2020,2270549.35,2115323.24
4/6/2020,2174513.69,1986210.77
4/7/2020,2970609.75,2686271.15
4/8/2020,4245321.13,3850661.27
4/9/2020,3887991.65,3427172.36
4/10/2020,3023393.36,2760209.97
4/11/2020,3732689.24,3332780.74
4/12/2020,2907846.49,2591717.12
4/13/2020,3947462.22,3605060.08
4/14/2020,3808658.46,3373247.72
4/15/2020,4628778.3,3891917.12
4/16/2020,4375989.59,3596667.75
4/17/2020,4558971.27,3709799.59
4/18/2020,3884483.75,3074401.15
4/19/2020,5420905.61,4354985.3
4/20/2020,3709374.1,2922517.52
4/21/2020,3772726,2994859.61
4/22/2020,5657450.97,4439369.34
4/23/2020,5173024.12,4119922.93
4/24/2020,3753095.45,2970279.3
4/25/2020,3664845.35,2858437.84
4/26/2020,4605371.55,3664887.11
4/27/2020,5455531.12,4305091.4
4/28/2020,5014129.21,3953650.56
4/29/2020,10020939.03,8067774.24
4/30/2020,7581421.63,6073119.3
5/1/2020,6232298.35,4980016.59
5/2/2020,4883269.9,3978529.52
5/3/2020,4614868.43,3622251.36
5/4/2020,1696650.37,1285985.68
5/5/2020,2127409.75,1664266.24
5/6/2020,2719040.36,2101438.95
5/7/2020,3735794.57,3081283.21
5/8/2020,3885246.63,3057670.15
5/9/2020,2045722.89,1564919.31
5/10/2020,3584812.06,2817308.7
5/11/2020,2782658.98,2126531.87
5/12/2020,3333481.33,2554876.05
5/13/2020,3150929.25,2367805.02
5/14/2020,4015255.86,3222738.56
5/15/2020,5094966.3,4205637.32
5/16/2020,3808061,3113947.78
5/17/2020,3532524.59,2826498.79
5/18/2020,3000875.02,2429735.03
5/19/2020,3027466.21,2447172.14
5/20/2020,3689172.21,3019892.02
5/21/2020,4498828.44,3647887.78
5/22/2020,5108046.04,3839020.41
5/23/2020,4015420.66,3313265.28
5/24/2020,4700650.04,3764671.03
5/25/2020,4378883.27,3340216.53
5/26/2020,3938416.11,3225312.26
5/27/2020,4400378.84,3586763.01
5/28/2020,7125254.26,5586999.34
5/29/2020,8058075.78,6156826.89
5/30/2020,8571150.17,6917398.63
5/31/2020,7068160.11,5722407.19
6/1/2020,7434640.87,6007912.51
6/2/2020,3295138.19,2630884.15
6/3/2020,3497127.32,2854677.4
6/4/2020,2962471.81,2212520.77
6/5/2020,2452274.28,2042840.96
6/6/2020,2258600.23,1840555.75
6/7/2020,2693731.83,2065838.19
6/8/2020,3084455.23,2459766.38
6/9/2020,3331413.85,2608681.96
6/10/2020,3810023.86,3037801.06
6/11/2020,4027121.39,3106482.9
6/12/2020,2833219.35,2245340.12
6/13/2020,2840132.87,2324352.25
6/14/2020,3797554.63,3078986.36
6/15/2020,3921468.12,3112876.56
6/16/2020,3620819.64,2950472.85
6/17/2020,4864660.1,3741174.91
6/18/2020,4188150.34,3329563.04
6/19/2020,2960897.79,2329260.25
6/20/2020,2189006.74,1795056.75
6/21/2020,3477329.48,2740967.86
6/22/2020,3068801.79,2472668.81
6/23/2020,3277142.11,2715748
6/24/2020,4983800.13,4272479.54
6/25/2020,4480875.32,3949301.47
6/26/2020,3538964.96,3128909.95
6/27/2020,2952009.99,2893474.01
6/28/2020,4033143.22,4037949.63
6/29/2020,5223388.62,5021085.51
6/30/2020,5506677.04,5509880.9
7/1/2020,4785799.65,4637675.06
7/2/2020,4866951.38,4707883.99
7/3/2020,3696972.88,3771036.88
7/4/2020,706367.78,665027.87
7/5/2020,1406074.5,1343687.36
7/6/2020,2077312.99,1986626.45
7/7/2020,2024009.16,2068227.77
7/8/2020,1848400.71,1796794
7/9/2020,2881762.16,2884926.26
7/10/2020,2456330.77,2270775.74
7/11/2020,2777782.43,2617463.18
7/12/2020,2353469.99,2352864.85
7/13/2020,2674159.75,2528820.54
7/14/2020,2241406.69,2199143.63
7/15/2020,2628917.79,2573366.47
7/16/2020,3496916.1,3417273.9
7/17/2020,2963494.21,2910103.21
7/18/2020,2167217.41,2102740.45
7/19/2020,2598183.41,2439859.2
7/20/2020,2378509.49,2153084.64
7/21/2020,3060145.15,2555988.41
7/22/2020,3102912.51,2421357.03
7/23/2020,3882974.91,3066175.92
7/24/2020,3897982.79,3118044.81
7/25/2020,2726776.18,2185291.86
7/26/2020,2852671.37,2228931.73
7/27/2020,2831486.13,2289596.5
7/28/2020,2395619.59,1857411.18
7/29/2020,3158908.2,2317187.54
7/30/2020,4151632.35,3350026.58
7/31/2020,5610491.95,4496247.74
8/1/2020,6132541.37,4909626.33
8/2/2020,5345584.67,4186394.94
8/3/2020,4397713.48,3443554.44
